x,y,size_bin,300x_bin,TR_cnt_bin,clusterLabel,PC-1,Size
-3.617240194367461,1.2244381408777725,,0-50,0-1,26,5,20
-4.825089844043187,-1.4075248545188388,500-999,50-100,0-1,22,54,505
-4.065698318254088,1.4879345002353268,500-999,0-50,,26,24,509
6.219610309194405,-9.923187099403846,50-99,0-50,,-1,43,53
2.875925887193274,-5.300280757557952,20-49,100-250,0-1,54,223,34
-7.369522773786674,6.961158171693696,20-49,100-250,,14,234,33
1.154576840341993,1.8496139737670687,,100-250,0-1,21,222,20
-13.084295404045907,-7.260459138822794,20-49,100-250,,4,121,27
-13.806251986468583,-5.246110045180496,,100-250,0-1,4,107,20
-6.7412432121327415,-10.202000993329925,50-99,0-50,0-1,6,19,96
0.37302044282187735,9.190666060919243,20-49,0-50,,10,5,27
1.5265763455067676,-6.518611541812523,100-299,100-250,0-1,24,246,106
2.700569793823732,10.327361307644308,50-99,0-50,,10,2,53
2.900555910311148,9.956809872997555,20-49,0-50,0-1,10,1,24
1.6127208588662139,2.905688009184417,20-49,250-500,,21,331,28
8.031053740401699,0.9557977168694344,300-399,250-500,1-2,38,483,328
2.2294284245727725,10.101914397595312,20-49,0-50,,10,3,24
-12.095008341289747,-4.3499149847790175,20-49,50-100,0-1,4,79,28
5.667078327856062,-12.176411071313174,50-99,100-250,0-1,2,134,60
-5.864563349673122,8.596730601381326,20-49,250-500,0-1,14,263,39
1.5235511740161942,6.341222761968618,500-999,0-50,,20,18,597
0.515316397675609,15.330676711579049,400-499,,0-1,28,0,424
-13.852178974434231,-8.446385526160148,,100-250,,-1,173,4
2.826384819280874,9.786103179793269,,0-50,0-1,10,1,20
5.297233185593792,1.9143664874835231,100-299,250-500,0-1,7,352,248
-11.616571085839738,-2.946797163777413,20-49,50-100,0-1,4,80,24
3.8262011438950707,10.46817991687088,20-49,0-50,0-1,-1,1,28
5.128953211478389,-14.395728932145394,20-49,100-250,0-1,2,118,27
3.0160198612977354,10.198264685430646,100-299,0-50,0-1,10,3,136
-14.535521528940787,-6.446074335965944,20-49,100-250,0-1,4,115,25
2.1735463897599834,-10.259494200947742,,100-250,0-1,48,105,20
3.6245900371814845,-14.927073326296027,20-49,50-100,0-1,-1,97,21
-2.586524986977772,7.751548483257175,20-49,0-50,0-1,19,49,24
-5.853259919526968,-6.690029564670419,100-299,100-250,0-1,3,213,294
5.414074394125902,-12.332145755418308,50-99,50-100,0-1,2,68,71
3.995091689389276,-3.2277486943868623,,100-250,0-1,23,170,20
8.818623728793339,-5.008159327750439,1000-5999,250-500,4-5,16,323,1107
13.26903603437423,-0.7989323586329433,,100-250,0-1,12,116,20
1.2680225840902597,-3.028948212218238,20-49,50-100,0-1,-1,60,31
-2.805094868506437,11.275654592082766,1000-5999,0-50,3-4,-1,2,2475
-2.104618061057094,1.9509434787031292,1000-5999,100-250,3-4,-1,185,2417
0.7916076563972895,-9.801998514195144,50-99,50-100,0-1,-1,94,92
0.9330952697769515,5.045795153649421,,0-50,0-1,-1,1,2
-1.4309660308990808,-7.299771345467358,20-49,0-50,0-1,-1,46,41
-5.75367876595863,-10.392935784603427,20-49,100-250,0-1,55,101,25
-5.0818548288864696,4.408955775651166,,250-500,0-1,30,289,20
4.787232648724446,-8.850213162007373,50-99,0-50,1-2,31,22,99
4.158133630034867,-12.304271895046305,20-49,100-250,0-1,2,110,33
9.315248562042445,7.034691981293892,6000+,250-500,5-10,-1,466,6209
5.795263371326529,4.336193736215013,300-399,500-1000,0-1,7,563,321
3.6814296625605474,0.12047970315670875,100-299,250-500,,23,335,109
-9.19417274166299,-7.951820343923508,20-49,100-250,0-1,33,109,24
4.337050668781225,-8.896042589282962,100-299,0-50,0-1,31,7,130
-4.466405604409591,-7.626774121112343,20-49,100-250,0-1,-1,155,25
-0.32301972471677365,-8.391629171149068,20-49,50-100,0-1,24,75,22
0.37297713802472954,8.09706344759769,100-299,0-50,0-1,10,8,104
-1.1917347893735042,-12.514369784628594,50-99,0-50,0-1,53,2,63
-13.218477284492655,4.818508297934319,20-49,100-250,0-1,8,131,25
-13.225342610846907,4.804754681805635,20-49,100-250,0-1,8,131,25
0.5816977716134142,7.475596721181631,100-299,0-50,0-1,-1,2,130
-2.405665769628635,14.09029760658266,100-299,,0-1,0,0,115
-0.6052119196232738,-8.089597708253846,20-49,100-250,0-1,24,141,21
-8.550479068406961,-1.7111120287768953,50-99,0-50,0-1,18,36,52
-7.2627049406501945,2.2125911841942396,100-299,1000-5000,20-50,61,1914,191
0.3351403326410804,15.270365286823118,100-299,,0-1,28,0,211
-1.3843407680293152,14.65317827546089,,,0-1,0,0,20
-1.5162320698718086,-4.267197644008341,100-299,50-100,0-1,-1,61,172
-1.538905634298285,-4.276206888727139,100-299,0-50,0-1,-1,34,173
1.1347757105060219,-6.624336534808491,20-49,100-250,0-1,24,145,22
2.764399092387409,-2.33407760459997,,100-250,0-1,23,194,20
-11.097458905654198,-3.049637187362958,20-49,50-100,0-1,4,73,23
-2.2670848133580654,7.75907922055405,50-99,0-50,0-1,19,13,53
2.861255906553649,-11.27526200459115,20-49,100-250,0-1,-1,106,28
12.339083039273506,1.9211106334396735,300-399,250-500,0-1,12,286,307
-11.566849424329176,-0.9000689992749242,300-399,100-250,1-2,25,239,337
5.846877012564775,11.547245414689872,20-49,,,-1,0,37
3.043841536654081,6.36731189919447,50-99,0-50,0-1,20,2,56
2.619633599333497,-0.24115764579241866,20-49,100-250,0-1,-1,127,25
3.568456537762465,-8.802410299105244,50-99,0-50,,-1,48,58
4.800027063093708,-14.043447218935855,,100-250,,2,103,20
-3.9464253700676064,2.629091097597941,20-49,0-50,0-1,-1,2,24
3.9327919700722767,-3.433051889321516,20-49,100-250,0-1,23,198,43
2.278001967697975,9.840283412133493,20-49,0-50,,10,1,27
3.5231754357410447,5.453219550925422,300-399,0-50,0-1,-1,11,327
-1.758757009162596,-5.346829258004183,100-299,,0-1,27,0,103
5.205497781760584,-12.603672421048776,20-49,100-250,0-1,2,102,21
-5.999750831439124,-10.751327042958701,20-49,50-100,0-1,55,83,26
-7.46444642573274,2.0551707947768474,400-499,500-1000,5-10,61,534,401
0.741220051998307,5.819197941616624,50-99,0-50,0-1,35,10,66
-1.9665831675882468,16.90556304306663,50-99,,0-1,-1,0,52
-0.5872307648631883,5.1725754745516275,20-49,50-100,,-1,57,32
-12.278519170590457,-0.14183237913872254,1000-5999,100-250,3-4,25,231,1288
11.44117107215759,3.495337104187724,1000-5999,100-250,3-4,36,250,2105
0.4637302478510057,14.627649104910848,50-99,,0-1,28,0,66
1.7161961095949105,-2.8060623530289077,20-49,0-50,,23,33,48
2.8373952543580114,-12.573453575283079,20-49,50-100,,-1,53,32
-1.6743097241758955,15.034526282113113,20-49,,0-1,0,0,46
0.8242398286794441,0.425389941135769,20-49,50-100,,15,100,21
-3.575874379296217,-4.287324428056692,20-49,50-100,,-1,86,43
-9.282181326300854,-11.382513884457733,20-49,100-250,,6,130,25
-8.548485158947047,-0.8594543653004475,50-99,0-50,0-1,18,33,92
-13.988717632164247,-5.717757630459987,20-49,100-250,0-1,4,165,24
6.557496125519649,2.950852881362022,300-399,500-1000,0-1,7,635,318
-12.184701634816744,-5.355514338549448,100-299,100-250,,4,119,126
-0.7967023197237679,12.64188296392669,400-499,,4-5,40,0,477
-9.167598781357007,-3.6999255981551578,20-49,100-250,0-1,-1,139,22
-9.18811778907573,-3.7214909526741726,20-49,100-250,0-1,-1,139,22
-3.0494878089763855,-0.8879875076001725,20-49,100-250,0-1,42,126,22
-7.703501982393966,8.525939747723838,20-49,100-250,0-1,14,146,26
6.396610197092825,4.606631437809585,100-299,250-500,0-1,7,356,289
-2.2480076037588526,-10.792708505643198,300-399,100-250,1-2,-1,210,316
-2.9958047828390826,0.3434052185223229,20-49,0-50,1-2,51,3,49
-7.607262008335234,-13.537514966324055,500-999,100-250,1-2,5,174,919
-0.9952482225355155,1.0769488622957724,50-99,100-250,0-1,47,189,52
-1.019288955009492,0.3159607566745465,20-49,100-250,0-1,-1,209,44
12.61826922770079,2.7290904948070245,500-999,100-250,2-3,63,224,607
-1.0816654428932289,14.719086741202888,50-99,,0-1,-1,0,90
-0.1430713613951152,8.52041298633738,100-299,0-50,1-2,10,15,215
1.8337080064300157,-10.091985636873655,,100-250,0-1,48,145,20
-0.2019029819413083,-6.18125093474372,20-49,100-250,0-1,60,245,40
-0.30144068945797836,15.435053215139535,20-49,,0-1,28,0,41
-1.957306719225071,15.059626964620627,,,0-1,0,0,20
3.5593834075061754,-0.2513420773225738,100-299,100-250,,23,214,168
2.0779816633117645,8.452961346991962,50-99,0-50,0-1,10,1,58
2.0403009235722487,6.670212552760646,100-299,0-50,0-1,20,22,232
4.103737709829934,-9.067118900321725,20-49,0-50,0-1,31,25,35
11.150766234056798,3.479393707786741,1000-5999,100-250,2-3,36,124,1593
4.754589161321121,-14.143421879732708,50-99,50-100,,2,100,64
3.9637802741596273,-2.456092221317419,20-49,250-500,0-1,23,306,32
4.460825882603249,-14.49547483741121,20-49,100-250,,2,126,22
-7.9358880501386935,-2.6788770734964475,100-299,0-50,0-1,18,45,293
-13.982283757621706,-6.041185032486807,50-99,100-250,,4,119,55
3.912754763148721,-3.1173225368364377,20-49,100-250,0-1,23,237,38
-0.2566099481435113,-5.091328456177968,20-49,100-250,0-1,-1,106,25
-3.363334299615706,7.216725908791078,20-49,0-50,0-1,19,17,22
5.216093186569774,-14.601628546025333,100-299,100-250,,2,134,185
-2.825672160096059,14.78932526091886,,,0-1,0,0,5
-5.946904448844544,-0.5403067262899144,100-299,0-50,0-1,22,27,229
3.0899819215691147,10.833816523243092,20-49,0-50,0-1,10,1,25
-13.811852663350079,-5.252065856238062,,50-100,0-1,4,86,20
-13.334150855296691,5.203471182826551,20-49,250-500,0-1,8,282,28
-6.83670298231955,-6.342947493421674,50-99,50-100,,3,61,68
-8.763926817619833,-11.381451465022241,20-49,100-250,,6,150,33
4.881958894364176,-0.5349646873443136,100-299,100-250,,-1,217,135
-4.058571648356373,-6.189010951259773,50-99,100-250,0-1,-1,127,54
-4.155249372016605,0.4970123412025564,50-99,0-50,0-1,26,6,57
8.900326409426432,-2.1637640561948137,,0-50,,-1,6,20
-0.18237536530972845,-6.024593121388383,,100-250,0-1,60,167,20
-11.82509963747964,-2.412470027825223,20-49,100-250,0-1,4,126,44
-0.685482690668914,7.99153393998613,,0-50,0-1,10,2,5
7.429396839795682,0.08569220057405645,100-299,250-500,0-1,38,312,291
-2.3946609985229417,15.59186607689332,20-49,,0-1,0,0,43
-6.539093108771674,-9.878618517977111,20-49,0-50,0-1,6,48,33
-0.7090150648647882,7.648514384723891,100-299,0-50,2-3,10,4,165
-0.09307673038722386,9.0544600503042,100-299,0-50,1-2,10,6,273
-11.667842993904381,-2.4691888686224286,20-49,50-100,0-1,4,59,26
-12.826444331265762,-8.18025085779361,20-49,100-250,,4,127,25
-6.536200246359096,-6.759855390376162,20-49,50-100,0-1,3,97,37
1.5505581666307404,-14.00595230814592,100-299,0-50,0-1,37,49,160
-0.6739902418297301,15.716442114087709,1000-5999,,4-5,-1,0,1425
12.326633414442618,-0.16509285514653768,20-49,50-100,0-1,12,100,33
8.042747368874288,5.357934257027171,500-999,100-250,3-4,-1,128,975
-10.032830011699566,5.497302529541538,1000-5999,,0-1,29,0,1425
-4.611014939163744,13.66452777442303,20-49,,,0,0,21
-2.069034549769803,-5.688215494433035,50-99,0-50,0-1,27,7,62
3.047721848275375,3.0639928560317524,20-49,,,-1,0,40
-6.3248076186710485,-9.738671265074345,20-49,100-250,0-1,6,134,24
-9.629780663864947,-7.013686984366172,20-49,100-250,,-1,124,37
4.055408211773118,-8.471715132460824,50-99,0-50,1-2,31,5,65
4.662309960010461,7.566943056037752,100-299,0-50,0-1,43,1,132
-2.955968128478645,13.302333170412632,50-99,,0-1,0,0,97
-6.492211233228993,8.87539837187106,300-399,250-500,1-2,14,281,312
-9.086423732927964,1.8100870474323594,6000+,250-500,20-50,13,288,14244
-3.3198927149795896,-1.6944253702200487,20-49,0-50,,42,16,48
-10.054434470855945,5.130821281436908,100-299,,0-1,29,0,105
12.904376139311777,0.8984661579862062,20-49,50-100,,12,72,39
4.532441820417161,-1.2213078285847143,100-299,100-250,,41,136,118
-14.12557770490962,-5.396733376185259,50-99,50-100,0-1,4,74,56
-9.550385653975866,-10.920047311589137,20-49,100-250,,6,119,25
-13.75908335271225,-5.85363222150328,50-99,50-100,0-1,4,94,66
-2.816887643463711,15.093027815050641,,,0-1,0,0,20
-5.294528698316116,4.751707570956371,20-49,250-500,0-1,30,303,21
-2.572290062232331,7.843670223824248,20-49,0-50,,19,21,31
4.138764645585412,-11.442040287369105,20-49,100-250,0-1,2,111,31
4.074658470489595,-5.089560333563167,50-99,100-250,0-1,-1,168,60
-11.857348160449344,-3.489837045191693,100-299,0-50,2-3,4,18,145
6.0875398468275,-11.176775612309058,50-99,100-250,0-1,2,121,57
-0.7627915830050044,10.001594280898248,300-399,0-50,1-2,9,16,331
1.0505782147937668,-3.414502539493768,20-49,50-100,,-1,72,49
-3.124941934389316,7.009417729723671,50-99,50-100,,19,52,65
-6.568568208841757,8.701028962731883,50-99,100-250,,14,106,73
-7.247453089262357,-13.246253484330301,100-299,250-500,0-1,5,267,264
-1.091638666313262,-11.220477195736983,20-49,100-250,0-1,58,106,48
14.46174818566204,1.8108212533050434,20-49,100-250,0-1,12,145,22
-4.452030038133897,14.074438146965049,20-49,,,0,0,23
2.75675030552641,-0.8314014122658075,20-49,100-250,,-1,248,46
-3.0807206428988234,7.347702064220283,100-299,0-50,0-1,19,42,114
-7.605422947250295,8.09922991877772,20-49,100-250,0-1,14,250,27
5.17798724268082,-1.7056116876524807,20-49,100-250,0-1,41,172,42
-11.723026953951043,-6.285127893839152,20-49,100-250,0-1,4,127,32
-8.993476870546361,-12.168436008037167,50-99,100-250,,6,151,70
-9.003022568612016,-5.246942425179349,100-299,50-100,0-1,34,76,126
15.607159038845063,0.8061696383438265,50-99,50-100,,-1,85,54
-1.501821604624256,-5.252396473901445,20-49,0-50,0-1,27,49,34
2.3072204002587093,-3.588497548531519,20-49,50-100,,-1,78,33
-0.8785876079277029,8.579446627613214,20-49,0-50,0-1,10,6,46
5.094088191194065,-8.83411841810255,20-49,0-50,0-1,31,34,24
3.322678597842803,2.360818927076525,20-49,100-250,0-1,-1,102,29
-2.730257400772559,-7.142142682208687,20-49,100-250,,-1,134,44
2.8933486387550937,-6.4179965193262865,20-49,100-250,0-1,52,116,21
-3.920509425565865,14.863549302368373,20-49,,0-1,0,0,29
10.37700018871398,-9.045866399988345,300-399,100-250,0-1,32,234,315
5.1452463179682235,-1.831361170760963,20-49,250-500,0-1,41,260,28
5.2012321645763935,-1.867649441832191,20-49,250-500,0-1,41,260,28
7.933305075055675,-10.843440559649409,20-49,50-100,0-1,2,85,26
7.315358128521868,0.5110190301624116,100-299,500-1000,0-1,38,505,295
-4.6075076592868545,14.854132736114087,50-99,,0-1,0,0,76
4.3989108267167065,14.464105691368946,6000+,,5-10,17,0,6021
-10.345665221994679,-4.263877871023115,20-49,0-50,0-1,-1,49,49
8.497834028498477,-11.832603846865847,20-49,100-250,0-1,62,138,26
2.125799938031375,9.913917318718237,20-49,0-50,0-1,10,1,24
6.953007633183885,-7.277565067345432,50-99,50-100,0-1,-1,69,62
10.965275875039595,-8.39905318892966,100-299,250-500,0-1,32,294,285
4.353332959718843,-3.7071287429413977,50-99,100-250,0-1,23,174,95
5.375463365658977,-6.976102220250456,20-49,100-250,0-1,46,120,24
3.682684377020421,-5.441338095142356,20-49,100-250,0-1,-1,182,21
-8.820719760858493,-6.098158319723641,20-49,100-250,,34,121,23
-0.7687414528980919,-2.446408996799723,20-49,100-250,,-1,163,41
14.304473979137859,-0.09736530845547005,20-49,100-250,0-1,12,117,21
0.3930830169258746,11.199182530921869,20-49,0-50,0-1,45,1,21
-5.138271196190887,6.261501391938788,50-99,50-100,1-2,-1,56,51
2.5277811648028936,8.171664684230443,20-49,0-50,0-1,10,2,45
8.464911731176855,-11.405804842833787,20-49,50-100,0-1,62,68,23
9.185966638632838,-9.842532706534685,300-399,100-250,0-1,-1,217,333
-10.563773797900145,-5.622266537742757,100-299,50-100,0-1,4,79,172
-10.062688183689351,-5.2057569437618385,50-99,0-50,0-1,4,27,73
-12.100161503383141,3.839275385761785,50-99,0-50,0-1,-1,2,84
4.234441849216196,-15.126778216595051,50-99,100-250,,2,161,83
-6.84668619831656,7.087890478663223,50-99,100-250,,14,219,54
4.745372234147329,-11.721253517540026,100-299,0-50,0-1,2,22,103
-7.127385565798507,-10.122134302227167,20-49,100-250,0-1,6,115,21
11.190668767637078,3.4895906947530007,1000-5999,100-250,5-10,36,199,1924
5.038984588457717,-14.142446980745543,20-49,50-100,0-1,2,82,28
1.3061772750456297,2.2826359151072553,20-49,250-500,0-1,21,304,33
-5.266590155635809,4.787283386519276,20-49,100-250,0-1,30,228,27
-3.496118401131304,-3.2931148788369415,300-399,100-250,0-1,-1,170,322
0.9381084094272646,1.1842139461180263,20-49,100-250,0-1,-1,184,23
0.00955436370454478,-5.20879087685901,20-49,100-250,0-1,-1,192,27
-6.1395418431206386,-6.397184144810972,50-99,50-100,0-1,3,94,61
13.251175656296072,-0.5974279735073614,20-49,100-250,0-1,12,102,22
-3.9338772962857758,13.952767219048306,20-49,,0-1,0,0,28
-3.567852488173116,15.737273341047981,20-49,,,0,0,25
1.9882299927118379,-3.4889708596068942,20-49,100-250,,-1,160,42
-13.115291684438764,-1.2500607555922876,500-999,100-250,,-1,165,505
-0.7018251639593995,3.9458344410238477,20-49,0-50,0-1,49,1,24
-0.9086573856132488,3.3540381486662265,20-49,250-500,,49,377,21
-0.8894973444983169,3.366150350916293,20-49,250-500,,49,409,25
-0.8865060249727768,3.384751929734885,,250-500,,49,425,20
0.5883604490671343,-10.649889885047843,,100-250,0-1,-1,240,20
0.6107304088045116,-10.816187495854585,20-49,100-250,0-1,-1,141,24
1.0428778757259676,-13.64085239199912,20-49,100-250,0-1,37,122,28
-9.824815431056422,-11.96655927243043,20-49,100-250,,6,169,49
-3.4378624687317236,6.514268936643977,,50-100,0-1,19,66,20
0.07140539210685316,15.104221610962034,50-99,,0-1,28,0,99
-5.635014443693924,-0.5982615734401217,400-499,50-100,0-1,22,67,428
-10.025065529259955,5.0822193978309675,100-299,,0-1,29,0,202
-2.6221353176346818,2.6201987784302734,20-49,0-50,,-1,27,27
3.8465223846026504,-13.172803228068844,50-99,50-100,0-1,2,54,64
-5.0388246215962695,0.5421735664386756,50-99,0-50,0-1,-1,3,64
4.266591279060006,-15.017999896011197,20-49,100-250,,2,117,25
-1.2734516032295662,-5.858808986283356,50-99,100-250,0-1,-1,144,67
-8.616316506181082,-11.266801951412045,20-49,50-100,,6,95,34
0.9789808004795936,-5.527733888897115,,100-250,0-1,24,244,20
4.406090904744182,14.45782375131723,1000-5999,,5-10,17,0,2996
4.409743489926612,14.456380985722665,1000-5999,,5-10,17,0,2988
-6.355274998647535,8.724283294121024,20-49,50-100,0-1,14,57,34
3.6225393460631943,9.71232507630248,20-49,0-50,0-1,10,1,27
0.04059125671937461,-1.6465273799341955,,100-250,,-1,198,20
11.966560290667838,-0.22274405354233667,20-49,100-250,0-1,-1,120,21
6.88012573305789,-13.067905503350067,20-49,100-250,0-1,2,126,22
-5.985968075456583,-8.179540317151506,20-49,0-50,,-1,46,42
-2.3534267594769647,8.644289048505767,100-299,0-50,,-1,3,172
-6.1087355390230655,-4.590334797342286,50-99,0-50,,-1,45,58
-8.43715445315072,-1.1711381397813332,50-99,0-50,0-1,18,40,58
-11.227885343768584,4.658208129183803,100-299,0-50,0-1,-1,8,140
0.3843470267184129,-8.39136453156387,20-49,100-250,0-1,24,147,32
-9.822164780628826,5.720043420007647,100-299,100-250,0-1,29,223,218
6.7973758311669465,6.2952050112038975,1000-5999,500-1000,2-3,1,599,1330
-3.181255468345339,7.043094105989356,20-49,0-50,0-1,19,17,37
-12.556594671765332,-5.056412134108516,20-49,100-250,,4,188,25
5.116030119209647,-9.449371166368223,20-49,50-100,0-1,31,87,22
6.635831365742043,-13.101806198787441,20-49,50-100,0-1,2,82,24
-0.9758184570738848,0.2509151360930644,20-49,100-250,0-1,-1,248,21
6.368663980860917,-14.855140890297298,20-49,50-100,,2,81,27
6.952946841673067,-14.771965892259589,20-49,100-250,,2,118,22
6.693940051906447,-11.605993622625542,50-99,50-100,0-1,2,98,57
-12.610376889920207,-3.9639376239334254,20-49,100-250,0-1,4,105,48
-7.575833843712158,8.177892076870421,50-99,100-250,0-1,14,184,51
-6.862737736097064,6.566913265675196,,250-500,,14,336,10
-1.5769207642152951,-5.206534176755284,50-99,100-250,2-3,27,118,63
-0.6006146667616981,-11.50389713981563,20-49,100-250,,58,112,23
-0.904599506431085,0.16421865905097904,100-299,100-250,0-1,-1,211,115
-5.009899196229709,-1.3060405954080394,50-99,0-50,,22,3,95
14.772231044054962,1.31575149640694,50-99,100-250,,12,123,69
14.920855640474604,1.2326519556356084,20-49,50-100,,12,97,40
5.271485909044864,2.6649980939272804,300-399,250-500,0-1,7,427,315
-12.864052615856787,-6.153960943547547,,100-250,0-1,4,138,20
-5.52603949419878,4.242469930273548,20-49,100-250,0-1,30,227,21
3.407353300426289,-4.12041774914032,50-99,100-250,,23,181,52
2.298832405434881,10.378527597767448,50-99,0-50,,10,1,85
